"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2023","13,000.0","13,000.0","13,100.0","12,850.0","6.74M","0.00%"
"05/09/2023","13,000.0","12,850.0","13,050.0","12,800.0","9.23M","1.56%"
"31/08/2023","12,800.0","12,750.0","12,800.0","12,700.0","7.26M","0.79%"
"30/08/2023","12,700.0","12,650.0","12,800.0","12,600.0","5.48M","0.79%"
"29/08/2023","12,600.0","12,700.0","12,750.0","12,500.0","8.65M","-0.79%"
"28/08/2023","12,700.0","12,600.0","12,700.0","12,500.0","4.82M","1.60%"
"25/08/2023","12,500.0","12,550.0","12,700.0","12,450.0","6.76M","-0.79%"
"24/08/2023","12,600.0","12,500.0","12,650.0","12,350.0","8.29M","2.02%"
"23/08/2023","12,350.0","12,850.0","12,950.0","12,350.0","13.19M","-3.52%"
"22/08/2023","12,800.0","13,000.0","13,000.0","12,300.0","13.99M","-1.54%"
"21/08/2023","13,000.0","13,050.0","13,150.0","12,700.0","9.02M","-0.38%"
"18/08/2023","13,050.0","14,050.0","14,050.0","13,050.0","18.01M","-6.79%"
"17/08/2023","14,000.0","13,900.0","14,100.0","13,800.0","14.96M","0.72%"
"16/08/2023","13,900.0","14,000.0","14,000.0","13,750.0","8.36M","0.00%"
"15/08/2023","13,900.0","13,800.0","14,150.0","13,650.0","12.49M","1.09%"
"14/08/2023","13,750.0","13,800.0","13,850.0","13,650.0","8.76M","0.73%"
"11/08/2023","13,650.0","13,800.0","13,900.0","13,550.0","10.60M","-1.09%"
"10/08/2023","13,800.0","13,950.0","14,000.0","13,750.0","14.46M","-0.72%"
"09/08/2023","13,900.0","14,200.0","14,200.0","13,850.0","10.28M","-1.42%"
"08/08/2023","14,100.0","13,750.0","14,150.0","13,750.0","27.97M","2.92%"
"07/08/2023","13,700.0","13,650.0","13,800.0","13,550.0","11.57M","0.74%"
"04/08/2023","13,600.0","13,500.0","13,700.0","13,400.0","11.43M","0.74%"
"03/08/2023","13,500.0","13,700.0","13,700.0","13,450.0","8.30M","-1.46%"
"02/08/2023","13,700.0","13,500.0","13,700.0","13,400.0","9.71M","1.86%"
"01/08/2023","13,450.0","13,850.0","13,850.0","13,400.0","14.53M","-1.82%"
"31/07/2023","13,700.0","13,650.0","13,900.0","13,550.0","14.51M","1.11%"
"28/07/2023","13,550.0","13,300.0","13,600.0","13,300.0","16.81M","1.88%"
"27/07/2023","13,300.0","13,600.0","13,650.0","13,300.0","12.30M","-1.85%"
"26/07/2023","13,550.0","13,300.0","13,800.0","13,200.0","27.14M","2.26%"
"25/07/2023","13,250.0","13,400.0","13,400.0","13,200.0","9.18M","-0.38%"
"24/07/2023","13,300.0","13,350.0","13,400.0","13,200.0","8.86M","0.38%"
"21/07/2023","13,250.0","13,300.0","13,300.0","13,100.0","10.10M","-0.38%"
"20/07/2023","13,300.0","13,300.0","13,300.0","13,100.0","9.02M","0.00%"
"19/07/2023","13,300.0","13,550.0","13,550.0","13,300.0","6.09M","-1.48%"
"18/07/2023","13,500.0","13,350.0","13,550.0","13,300.0","9.69M","1.12%"
"17/07/2023","13,350.0","13,400.0","13,400.0","13,250.0","6.17M","0.38%"
"14/07/2023","13,300.0","13,350.0","13,400.0","13,200.0","7.55M","-0.37%"
"13/07/2023","13,350.0","13,300.0","13,450.0","13,250.0","8.29M","0.75%"
"12/07/2023","13,250.0","13,350.0","13,400.0","13,150.0","4.83M","0.00%"
"11/07/2023","13,250.0","13,250.0","13,350.0","13,150.0","7.51M","0.38%"
"10/07/2023","13,200.0","13,100.0","13,250.0","13,100.0","5.45M","0.76%"
"07/07/2023","13,100.0","13,250.0","13,250.0","12,900.0","10.15M","-1.13%"
"06/07/2023","13,250.0","13,500.0","13,550.0","13,150.0","6.73M","-1.85%"
"05/07/2023","13,500.0","13,450.0","13,550.0","13,400.0","4.85M","0.75%"
"04/07/2023","13,400.0","13,450.0","13,450.0","13,250.0","5.54M","0.75%"
"03/07/2023","13,300.0","13,400.0","13,550.0","13,300.0","6.07M","-0.75%"
"30/06/2023","13,400.0","13,550.0","13,600.0","13,350.0","6.92M","-1.11%"
"29/06/2023","13,550.0","13,700.0","13,800.0","13,550.0","5.22M","-1.81%"
"28/06/2023","13,800.0","13,700.0","13,900.0","13,650.0","8.79M","1.47%"
"27/06/2023","13,600.0","13,650.0","13,750.0","13,550.0","4.68M","-0.37%"
"26/06/2023","13,650.0","13,750.0","13,750.0","13,550.0","4.82M","-0.36%"
"23/06/2023","13,700.0","13,850.0","13,900.0","13,650.0","5.24M","-0.36%"
"22/06/2023","13,750.0","13,700.0","13,850.0","13,600.0","8.55M","0.73%"
"21/06/2023","13,650.0","13,600.0","13,750.0","13,550.0","5.54M","0.37%"
"20/06/2023","13,600.0","13,550.0","13,650.0","13,450.0","3.98M","0.37%"
"19/06/2023","13,550.0","13,550.0","13,650.0","13,500.0","3.47M","0.37%"
"16/06/2023","13,500.0","13,600.0","13,750.0","13,500.0","7.35M","-0.37%"
"15/06/2023","13,550.0","13,750.0","13,750.0","13,550.0","5.86M","-1.45%"
"14/06/2023","13,750.0","13,850.0","13,950.0","13,750.0","6.98M","-0.72%"
"13/06/2023","13,850.0","14,050.0","14,050.0","13,750.0","5.75M","-0.36%"
"12/06/2023","13,900.0","13,750.0","14,050.0","13,750.0","7.90M","1.09%"
"09/06/2023","13,750.0","13,850.0","13,900.0","13,700.0","5.12M","-0.36%"
"08/06/2023","13,800.0","13,850.0","14,200.0","13,750.0","15.15M","0.36%"
"07/06/2023","13,750.0","13,900.0","13,950.0","13,750.0","9.27M","-0.36%"
"06/06/2023","13,800.0","14,000.0","14,000.0","13,750.0","6.04M","-1.08%"
"05/06/2023","13,950.0","13,700.0","14,100.0","13,650.0","16.79M","2.20%"
"02/06/2023","13,650.0","13,700.0","13,750.0","13,600.0","6.66M","0.00%"
"01/06/2023","13,650.0","13,700.0","13,750.0","13,550.0","5.15M","0.00%"
"31/05/2023","13,650.0","13,650.0","13,850.0","13,550.0","12.00M","0.00%"
"30/05/2023","13,650.0","13,650.0","13,750.0","13,550.0","5.71M","0.37%"
"29/05/2023","13,600.0","13,600.0","13,800.0","13,550.0","6.27M","0.00%"
"26/05/2023","13,600.0","13,550.0","13,700.0","13,500.0","5.89M","1.12%"
"25/05/2023","13,450.0","13,500.0","13,650.0","13,450.0","5.75M","-0.37%"
"24/05/2023","13,500.0","13,750.0","13,750.0","13,500.0","4.87M","-1.10%"
"23/05/2023","13,650.0","13,700.0","13,900.0","13,650.0","12.73M","0.37%"
"22/05/2023","13,600.0","13,600.0","13,750.0","13,500.0","8.67M","0.74%"
"19/05/2023","13,500.0","13,400.0","13,800.0","13,400.0","11.08M","0.75%"
"18/05/2023","13,400.0","13,350.0","13,550.0","13,300.0","5.73M","0.75%"
"17/05/2023","13,300.0","13,500.0","13,600.0","13,300.0","5.13M","-1.48%"
"16/05/2023","13,500.0","13,450.0","13,600.0","13,400.0","11.14M","1.50%"
"15/05/2023","13,300.0","13,450.0","13,450.0","13,250.0","5.49M","-0.75%"
"12/05/2023","13,400.0","13,250.0","13,400.0","13,200.0","4.86M","0.75%"
"11/05/2023","13,300.0","13,450.0","13,550.0","13,300.0","6.39M","-0.75%"
"10/05/2023","13,400.0","13,350.0","13,400.0","13,250.0","4.86M","0.37%"
"09/05/2023","13,350.0","13,300.0","13,400.0","13,250.0","5.50M","0.38%"
"08/05/2023","13,300.0","13,150.0","13,300.0","13,100.0","8.13M","1.92%"
"05/05/2023","13,050.0","13,000.0","13,150.0","12,950.0","4.65M","0.38%"
"04/05/2023","13,000.0","13,050.0","13,350.0","13,000.0","8.15M","-0.76%"
"28/04/2023","13,100.0","13,150.0","13,200.0","13,050.0","6.13M","1.95%"
"27/04/2023","12,850.0","12,800.0","13,000.0","12,800.0","2.97M","0.39%"
"26/04/2023","12,800.0","12,750.0","12,850.0","12,600.0","4.31M","0.00%"
"25/04/2023","12,800.0","13,100.0","13,250.0","12,800.0","5.46M","-1.54%"
"24/04/2023","13,000.0","12,800.0","13,000.0","12,750.0","3.17M","1.56%"
"21/04/2023","12,800.0","13,150.0","13,150.0","12,650.0","11.79M","-2.66%"
"20/04/2023","13,150.0","13,200.0","13,350.0","13,100.0","3.10M","-0.38%"
"19/04/2023","13,200.0","13,500.0","13,550.0","13,100.0","5.67M","-2.22%"
"18/04/2023","13,500.0","13,450.0","13,500.0","13,300.0","4.64M","1.12%"
"17/04/2023","13,350.0","13,200.0","13,350.0","13,150.0","6.06M","1.91%"
"14/04/2023","13,100.0","13,600.0","13,650.0","13,100.0","6.68M","-2.60%"
"13/04/2023","13,450.0","13,700.0","14,050.0","13,450.0","12.10M","-1.47%"
"12/04/2023","13,650.0","13,400.0","13,900.0","13,400.0","16.95M","1.87%"
"11/04/2023","13,400.0","13,400.0","13,400.0","13,200.0","4.91M","0.37%"
"10/04/2023","13,350.0","13,150.0","13,450.0","13,050.0","12.23M","2.30%"
"07/04/2023","13,050.0","13,200.0","13,300.0","13,050.0","4.74M","-0.76%"
"06/04/2023","13,150.0","13,450.0","13,450.0","13,150.0","10.19M","-2.23%"
"05/04/2023","13,450.0","13,500.0","13,550.0","13,300.0","5.96M","-0.37%"
"04/04/2023","13,500.0","13,300.0","13,600.0","13,200.0","11.69M","2.27%"
"03/04/2023","13,200.0","13,300.0","13,400.0","13,100.0","9.00M","0.00%"
"31/03/2023","13,200.0","13,100.0","13,350.0","13,050.0","6.20M","0.00%"
"30/03/2023","13,200.0","13,450.0","13,450.0","13,050.0","5.76M","-1.12%"
"29/03/2023","13,350.0","13,300.0","13,400.0","13,250.0","3.58M","0.38%"
"28/03/2023","13,300.0","13,400.0","13,500.0","13,250.0","5.29M","0.00%"
"27/03/2023","13,300.0","13,250.0","13,450.0","13,100.0","6.39M","0.38%"
"24/03/2023","13,250.0","13,200.0","13,300.0","13,050.0","5.34M","0.38%"
"23/03/2023","13,200.0","13,000.0","13,200.0","12,950.0","4.56M","0.38%"
"22/03/2023","13,150.0","13,300.0","13,350.0","13,100.0","4.00M","-0.38%"
"21/03/2023","13,200.0","13,000.0","13,300.0","12,850.0","5.58M","2.72%"
"20/03/2023","12,850.0","13,300.0","13,300.0","12,800.0","9.78M","-4.10%"
"17/03/2023","13,400.0","13,400.0","13,450.0","13,200.0","10.68M","1.13%"
"16/03/2023","13,250.0","13,400.0","13,400.0","13,150.0","9.37M","-1.85%"
"15/03/2023","13,500.0","13,100.0","13,550.0","12,900.0","16.38M","5.06%"
"14/03/2023","12,850.0","13,000.0","13,100.0","12,700.0","12.25M","-2.28%"
"13/03/2023","13,150.0","12,800.0","13,150.0","12,800.0","13.89M","1.54%"
"10/03/2023","12,950.0","12,900.0","13,100.0","12,850.0","8.92M","-0.38%"
"09/03/2023","13,000.0","12,750.0","13,200.0","12,650.0","20.90M","1.96%"
"08/03/2023","12,750.0","12,500.0","12,800.0","12,450.0","7.74M","1.59%"
"07/03/2023","12,550.0","12,500.0","12,750.0","12,500.0","7.92M","0.80%"
"06/03/2023","12,450.0","12,450.0","12,650.0","12,350.0","6.10M","0.81%"
"03/03/2023","12,350.0","12,750.0","12,850.0","12,350.0","7.25M","-2.76%"
"02/03/2023","12,700.0","12,350.0","12,900.0","12,350.0","22.74M","2.83%"
"01/03/2023","12,350.0","12,050.0","12,350.0","11,950.0","5.40M","2.07%"
"28/02/2023","12,100.0","12,100.0","12,250.0","12,000.0","5.10M","0.83%"
"27/02/2023","12,000.0","11,850.0","12,100.0","11,850.0","6.32M","0.00%"
"24/02/2023","12,000.0","12,250.0","12,350.0","12,000.0","4.37M","-1.64%"
"23/02/2023","12,200.0","12,000.0","12,200.0","11,900.0","7.55M","1.67%"
"22/02/2023","12,000.0","12,350.0","12,500.0","12,000.0","11.10M","-3.61%"
"21/02/2023","12,450.0","12,700.0","12,700.0","12,450.0","9.96M","-1.58%"
"20/02/2023","12,650.0","12,400.0","12,700.0","12,350.0","11.23M","2.02%"
"17/02/2023","12,400.0","12,300.0","12,500.0","12,200.0","8.02M","0.40%"
"16/02/2023","12,350.0","12,100.0","12,350.0","12,050.0","7.98M","2.92%"
"15/02/2023","12,000.0","11,850.0","12,050.0","11,750.0","5.01M","1.27%"
"14/02/2023","11,850.0","11,800.0","11,950.0","11,750.0","3.56M","1.28%"
"13/02/2023","11,700.0","11,950.0","12,150.0","11,550.0","6.20M","-2.50%"
"10/02/2023","12,000.0","12,100.0","12,300.0","11,950.0","7.57M","0.00%"
"09/02/2023","12,000.0","12,250.0","12,300.0","12,000.0","3.87M","-2.04%"
"08/02/2023","12,250.0","12,200.0","12,350.0","12,000.0","4.58M","0.41%"
"07/02/2023","12,200.0","12,600.0","12,750.0","12,050.0","9.29M","-2.79%"
"06/02/2023","12,550.0","12,050.0","12,600.0","11,950.0","9.14M","3.29%"
"03/02/2023","12,150.0","12,150.0","12,200.0","11,850.0","6.48M","1.25%"
"02/02/2023","12,000.0","12,100.0","12,100.0","11,850.0","7.69M","0.42%"
"01/02/2023","11,950.0","12,550.0","12,900.0","11,950.0","15.66M","-3.63%"
"31/01/2023","12,400.0","12,450.0","12,500.0","12,250.0","7.52M","0.40%"
"30/01/2023","12,350.0","12,250.0","12,600.0","12,100.0","11.22M","1.23%"
"27/01/2023","12,200.0","12,350.0","12,450.0","12,150.0","7.25M","0.00%"
"19/01/2023","12,200.0","12,100.0","12,250.0","12,000.0","7.46M","0.41%"
"18/01/2023","12,150.0","12,250.0","12,300.0","12,050.0","6.39M","0.00%"
"17/01/2023","12,150.0","11,900.0","12,200.0","11,850.0","10.91M","2.53%"
"16/01/2023","11,850.0","12,000.0","12,000.0","11,750.0","4.54M","0.00%"
"13/01/2023","11,850.0","11,900.0","12,100.0","11,750.0","9.29M","0.85%"
"12/01/2023","11,750.0","11,650.0","12,100.0","11,550.0","7.40M","0.86%"
"11/01/2023","11,650.0","11,700.0","11,850.0","11,600.0","6.16M","-0.43%"
"10/01/2023","11,700.0","11,600.0","11,750.0","11,350.0","6.06M","0.86%"
"09/01/2023","11,600.0","11,850.0","12,000.0","11,400.0","8.66M","-1.28%"
"06/01/2023","11,750.0","11,900.0","12,200.0","11,600.0","15.10M","0.00%"
"05/01/2023","11,750.0","11,000.0","11,750.0","10,950.0","23.64M","6.82%"
"04/01/2023","11,000.0","11,000.0","11,150.0","10,900.0","6.12M","-0.45%"
"03/01/2023","11,050.0","10,600.0","11,100.0","10,600.0","6.10M","3.76%"
"30/12/2022","10,650.0","10,600.0","10,750.0","10,550.0","3.55M","1.43%"
"29/12/2022","10,500.0","10,650.0","10,700.0","10,500.0","3.10M","-1.41%"
"28/12/2022","10,650.0","10,600.0","10,750.0","10,550.0","3.58M","0.00%"
"27/12/2022","10,650.0","10,500.0","10,650.0","10,350.0","5.25M","3.40%"
"26/12/2022","10,300.0","11,050.0","11,100.0","10,300.0","6.53M","-5.94%"
"23/12/2022","10,950.0","10,600.0","11,200.0","10,600.0","9.76M","2.34%"
"22/12/2022","10,700.0","10,600.0","10,850.0","10,450.0","6.76M","2.39%"
"21/12/2022","10,450.0","10,800.0","10,900.0","10,400.0","6.05M","-2.34%"
"20/12/2022","10,700.0","11,050.0","11,150.0","10,600.0","9.04M","-3.60%"
"19/12/2022","11,100.0","11,350.0","11,500.0","11,050.0","9.35M","-3.06%"
"16/12/2022","11,450.0","11,200.0","11,500.0","11,150.0","7.57M","0.44%"
"15/12/2022","11,400.0","11,300.0","11,450.0","11,250.0","6.41M","0.00%"
"14/12/2022","11,400.0","11,550.0","11,550.0","11,250.0","8.05M","0.00%"
"13/12/2022","11,400.0","11,200.0","11,400.0","11,000.0","6.70M","2.24%"
"12/12/2022","11,150.0","11,200.0","11,550.0","11,150.0","9.55M","-0.45%"
"09/12/2022","11,200.0","11,300.0","11,300.0","11,050.0","4.90M","0.00%"
"08/12/2022","11,200.0","11,100.0","11,350.0","11,000.0","7.99M","2.28%"
"07/12/2022","10,950.0","10,900.0","11,150.0","10,750.0","8.78M","0.46%"
"06/12/2022","10,900.0","11,500.0","11,550.0","10,900.0","12.34M","-5.22%"
"05/12/2022","11,500.0","11,950.0","11,950.0","11,500.0","13.75M","-1.71%"
"02/12/2022","11,700.0","11,050.0","11,700.0","11,000.0","11.55M","4.46%"
"01/12/2022","11,200.0","11,850.0","11,900.0","11,200.0","12.49M","-3.86%"
"30/11/2022","11,650.0","11,400.0","11,750.0","11,150.0","11.92M","3.10%"
"29/11/2022","11,300.0","11,300.0","11,450.0","11,000.0","11.27M","0.00%"
"28/11/2022","11,300.0","10,950.0","11,300.0","10,800.0","13.54M","4.15%"
"25/11/2022","10,850.0","10,750.0","10,850.0","10,550.0","7.83M","2.36%"
"24/11/2022","10,600.0","10,450.0","10,600.0","10,300.0","4.92M","1.44%"
"23/11/2022","10,450.0","10,400.0","10,750.0","10,350.0","8.06M","0.97%"
"22/11/2022","10,350.0","10,300.0","10,800.0","10,200.0","11.40M","0.49%"
"21/11/2022","10,300.0","10,100.0","10,500.0","10,100.0","7.64M","1.98%"
"18/11/2022","10,100.0","10,100.0","10,250.0","9,550.0","8.22M","0.00%"
"17/11/2022","10,100.0","10,100.0","10,450.0","10,000.0","6.97M","0.00%"
"16/11/2022","10,100.0","8,910.0","10,150.0","8,910.0","11.31M","5.43%"
"15/11/2022","9,580.0","10,100.0","10,150.0","9,580.0","13.38M","-6.99%"
"14/11/2022","10,300.0","10,500.0","10,550.0","9,960.0","7.14M","-2.83%"
"11/11/2022","10,600.0","10,600.0","10,800.0","10,300.0","7.78M","3.41%"
"10/11/2022","10,250.0","10,650.0","10,800.0","10,100.0","12.47M","-5.53%"
"09/11/2022","10,850.0","10,650.0","10,950.0","10,600.0","10.44M","3.83%"
"08/11/2022","10,450.0","9,740.0","10,450.0","9,710.0","10.86M","6.74%"
"07/11/2022","9,790.0","9,800.0","9,950.0","9,740.0","6.36M","-0.10%"
"04/11/2022","9,800.0","10,100.0","10,100.0","9,700.0","7.71M","-2.97%"
"03/11/2022","10,100.0","10,050.0","10,200.0","10,000.0","3.67M","-0.98%"
"02/11/2022","10,200.0","10,400.0","10,400.0","10,200.0","6.15M","-1.45%"
"01/11/2022","10,350.0","10,350.0","10,500.0","10,250.0","4.93M","0.00%"
"31/10/2022","10,350.0","10,350.0","10,350.0","9,860.0","10.29M","0.00%"
"28/10/2022","10,350.0","10,500.0","10,600.0","10,300.0","6.17M","-0.48%"
"27/10/2022","10,400.0","10,000.0","10,500.0","10,000.0","6.28M","4.00%"
"26/10/2022","10,000.0","10,050.0","10,200.0","9,960.0","4.82M","0.30%"
"25/10/2022","9,970.0","9,750.0","10,300.0","9,470.0","10.17M","0.91%"
"24/10/2022","9,880.0","10,450.0","10,550.0","9,750.0","11.41M","-4.08%"
"21/10/2022","10,300.0","10,900.0","10,900.0","10,150.0","11.89M","-5.07%"
"20/10/2022","10,850.0","10,900.0","11,050.0","10,750.0","5.22M","-1.36%"
"19/10/2022","11,000.0","11,150.0","11,200.0","10,850.0","6.87M","-0.90%"
"18/10/2022","11,100.0","11,300.0","11,400.0","11,000.0","6.34M","-0.45%"
"17/10/2022","11,150.0","10,650.0","11,150.0","10,650.0","11.09M","3.24%"
"14/10/2022","10,800.0","10,900.0","11,000.0","10,750.0","11.40M","1.89%"
"13/10/2022","10,600.0","10,750.0","10,750.0","10,500.0","6.74M","0.00%"
"12/10/2022","10,600.0","10,300.0","10,900.0","10,200.0","10.73M","3.41%"
"11/10/2022","10,250.0","11,000.0","11,000.0","10,250.0","12.47M","-6.82%"
"10/10/2022","11,000.0","10,300.0","11,100.0","10,300.0","9.89M","3.29%"
"07/10/2022","10,650.0","11,200.0","11,500.0","10,650.0","20.54M","-6.58%"
"06/10/2022","11,400.0","12,150.0","12,150.0","11,400.0","8.61M","-5.79%"
"05/10/2022","12,100.0","11,850.0","12,200.0","11,750.0","6.46M","4.31%"
"04/10/2022","11,600.0","11,800.0","11,900.0","11,500.0","9.87M","0.87%"
"03/10/2022","11,500.0","12,350.0","12,400.0","11,500.0","10.77M","-6.88%"
"30/09/2022","12,350.0","12,500.0","12,550.0","11,950.0","11.44M","-1.59%"
"29/09/2022","12,550.0","13,000.0","13,100.0","12,550.0","8.39M","-2.33%"
"28/09/2022","12,850.0","12,950.0","13,100.0","12,650.0","8.81M","-0.77%"
"27/09/2022","12,950.0","12,850.0","13,250.0","12,750.0","9.47M","1.17%"
"26/09/2022","12,800.0","13,250.0","13,300.0","12,650.0","19.02M","-4.48%"
"23/09/2022","13,400.0","13,700.0","13,700.0","13,400.0","10.42M","-1.83%"
"22/09/2022","13,650.0","13,350.0","13,650.0","13,200.0","12.99M","1.49%"
"21/09/2022","13,450.0","13,600.0","13,700.0","13,450.0","12.08M","-1.82%"
"20/09/2022","13,700.0","13,600.0","13,800.0","13,450.0","14.24M","1.48%"
"19/09/2022","13,500.0","14,300.0","14,350.0","13,400.0","25.48M","-5.26%"
"16/09/2022","14,250.0","14,450.0","14,750.0","14,200.0","22.95M","-1.38%"
"15/09/2022","14,450.0","14,200.0","14,750.0","14,200.0","26.86M","2.12%"
"14/09/2022","14,150.0","13,900.0","14,400.0","13,900.0","21.31M","0.00%"
"13/09/2022","14,150.0","14,100.0","14,300.0","13,950.0","11.69M","0.35%"
"12/09/2022","14,100.0","14,200.0","14,450.0","14,100.0","10.72M","0.36%"
"09/09/2022","14,050.0","13,750.0","14,200.0","13,700.0","17.78M","2.55%"
"08/09/2022","13,700.0","14,150.0","14,200.0","13,700.0","18.27M","-2.14%"
"07/09/2022","14,000.0","14,300.0","14,500.0","14,000.0","17.78M","-2.10%"
"06/09/2022","14,300.0","14,150.0","14,700.0","14,050.0","30.63M","2.14%"
"05/09/2022","14,000.0","14,000.0","14,250.0","14,000.0","10.86M","0.00%"
"31/08/2022","14,000.0","13,750.0","14,400.0","13,750.0","15.22M","1.08%"
"30/08/2022","13,850.0","14,200.0","14,200.0","13,750.0","11.04M","-0.72%"
"29/08/2022","13,950.0","14,000.0","14,200.0","13,600.0","14.43M","-2.11%"
"26/08/2022","14,250.0","14,200.0","14,550.0","14,100.0","25.20M","1.06%"
"25/08/2022","14,100.0","14,100.0","14,300.0","14,000.0","10.61M","0.36%"
"24/08/2022","14,050.0","13,900.0","14,250.0","13,850.0","15.17M","1.08%"
"23/08/2022","13,900.0","13,650.0","13,900.0","13,600.0","9.78M","1.83%"
"22/08/2022","13,650.0","13,600.0","13,750.0","13,500.0","8.34M","0.37%"
"19/08/2022","13,600.0","13,800.0","13,950.0","13,500.0","11.86M","-1.45%"
"18/08/2022","13,800.0","13,850.0","13,950.0","13,750.0","11.64M","-1.08%"
"17/08/2022","13,950.0","14,200.0","14,250.0","13,900.0","10.69M","-1.06%"
"16/08/2022","14,100.0","14,150.0","14,250.0","13,950.0","10.12M","0.71%"
"15/08/2022","14,000.0","14,100.0","14,350.0","13,950.0","15.10M","0.00%"
"12/08/2022","14,000.0","13,800.0","14,100.0","13,700.0","10.03M","1.45%"
"11/08/2022","13,800.0","14,100.0","14,150.0","13,700.0","15.63M","-1.08%"
"10/08/2022","13,950.0","14,000.0","14,150.0","13,850.0","10.91M","-0.71%"
"09/08/2022","14,050.0","14,050.0","14,350.0","13,950.0","15.23M","0.36%"
"08/08/2022","14,000.0","14,100.0","14,250.0","13,950.0","10.28M","0.00%"
"05/08/2022","14,000.0","13,550.0","14,150.0","13,450.0","25.26M","2.94%"
"04/08/2022","13,600.0","13,800.0","13,800.0","13,550.0","9.85M","-0.73%"
"03/08/2022","13,700.0","13,700.0","13,900.0","13,550.0","13.62M","-0.36%"
"02/08/2022","13,750.0","13,550.0","13,900.0","13,450.0","17.85M","1.85%"
"01/08/2022","13,500.0","13,350.0","13,550.0","13,300.0","10.61M","1.12%"
"29/07/2022","13,350.0","13,550.0","13,700.0","13,350.0","10.43M","-1.48%"
"28/07/2022","13,550.0","13,250.0","13,700.0","13,150.0","19.45M","3.44%"
"27/07/2022","13,100.0","13,000.0","13,100.0","12,850.0","5.63M","0.77%"
"26/07/2022","13,000.0","13,150.0","13,250.0","13,000.0","6.41M","-1.14%"
"25/07/2022","13,150.0","13,100.0","13,300.0","13,050.0","7.71M","0.00%"
"22/07/2022","13,150.0","13,400.0","13,450.0","13,050.0","8.48M","-1.50%"
"21/07/2022","13,350.0","13,500.0","13,550.0","13,250.0","8.96M","-1.11%"
"20/07/2022","13,500.0","13,650.0","13,750.0","13,400.0","10.63M","0.37%"
"19/07/2022","13,450.0","13,350.0","13,600.0","13,200.0","14.64M","2.67%"
"18/07/2022","13,100.0","13,050.0","13,400.0","13,000.0","7.62M","0.77%"
"15/07/2022","13,000.0","13,250.0","13,300.0","13,000.0","11.00M","-0.76%"
"14/07/2022","13,100.0","12,850.0","13,100.0","12,850.0","9.88M","0.77%"
"13/07/2022","13,000.0","12,950.0","13,250.0","12,900.0","7.67M","0.39%"
"12/07/2022","12,950.0","12,500.0","13,100.0","12,500.0","7.99M","3.60%"
"11/07/2022","12,500.0","12,950.0","13,000.0","12,350.0","13.69M","-3.85%"
"08/07/2022","13,000.0","12,950.0","13,150.0","12,900.0","6.82M","1.56%"
"07/07/2022","12,800.0","12,800.0","13,000.0","12,650.0","9.94M","0.00%"
"06/07/2022","12,800.0","12,800.0","13,300.0","12,800.0","15.06M","-1.54%"
"05/07/2022","13,000.0","13,500.0","13,600.0","12,800.0","21.07M","-3.70%"
"04/07/2022","13,500.0","13,800.0","13,850.0","13,400.0","8.95M","-0.74%"
"01/07/2022","13,600.0","13,650.0","13,850.0","13,000.0","15.65M","0.00%"
"30/06/2022","13,600.0","13,900.0","14,300.0","13,600.0","13.18M","-1.09%"
"29/06/2022","13,750.0","13,800.0","14,050.0","13,650.0","11.34M","-1.08%"
"28/06/2022","13,900.0","13,850.0","14,400.0","13,750.0","18.13M","0.36%"
"27/06/2022","13,850.0","13,650.0","14,100.0","13,500.0","13.34M","2.21%"
"24/06/2022","13,550.0","14,050.0","14,050.0","13,550.0","11.09M","-2.52%"
"23/06/2022","13,900.0","12,600.0","13,900.0","12,600.0","17.53M","6.92%"
"22/06/2022","13,000.0","13,800.0","14,050.0","13,000.0","37.40M","-6.81%"
"21/06/2022","13,950.0","14,800.0","15,150.0","13,950.0","32.21M","-7.00%"
"20/06/2022","15,000.0","16,200.0","16,400.0","15,000.0","24.83M","-6.83%"
"17/06/2022","16,100.0","15,000.0","16,350.0","14,950.0","37.95M","4.55%"
"16/06/2022","15,400.0","14,800.0","15,500.0","14,300.0","34.41M","6.21%"
"15/06/2022","14,500.0","15,250.0","15,450.0","14,200.0","24.84M","-4.92%"
"14/06/2022","15,250.0","15,200.0","15,700.0","14,800.0","20.96M","0.00%"
"13/06/2022","15,250.0","14,600.0","15,800.0","14,550.0","40.90M","1.67%"
"10/06/2022","15,000.0","15,550.0","15,950.0","14,850.0","26.98M","-5.66%"
"09/06/2022","15,900.0","15,100.0","15,900.0","15,100.0","22.63M","3.25%"
"08/06/2022","15,400.0","15,300.0","15,750.0","15,100.0","26.26M","4.41%"
"07/06/2022","14,750.0","13,800.0","14,750.0","13,700.0","38.05M","6.88%"
"06/06/2022","13,800.0","13,500.0","14,200.0","13,200.0","24.93M","2.22%"
"03/06/2022","13,500.0","13,500.0","13,650.0","13,250.0","9.78M","-0.37%"
"02/06/2022","13,550.0","14,000.0","14,100.0","13,500.0","9.04M","-2.87%"
"01/06/2022","13,950.0","13,550.0","14,200.0","13,450.0","19.27M","2.95%"
"31/05/2022","13,550.0","13,400.0","13,600.0","13,300.0","11.42M","0.74%"
"30/05/2022","13,450.0","13,450.0","13,600.0","13,350.0","9.58M","0.75%"
"27/05/2022","13,350.0","13,200.0","13,600.0","13,100.0","11.36M","1.52%"
"26/05/2022","13,150.0","13,500.0","13,500.0","13,100.0","10.02M","-1.87%"
